"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","created2"
"1","Trailer averiado en conexión vial de Bulevar San Antonio zona 6 para 7 calle colonia Atlántida zona 18. 

German Ro… https://t.co/cSgzws1RcF",FALSE,0,NA,2020-09-03 21:43:20,TRUE,NA,"1301636922176155653",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amilcarmontejo",0,FALSE,FALSE,NA,NA,2020-09-03 15:43:20
"2","SEA. Expertos en vehículos. Todo a buen precio. Efectivo o Visacuotas-Credicuotas. WhatsApp 3056 8813. Centro Empre… https://t.co/CPlOtwMYpG",FALSE,0,NA,2020-09-03 21:43:08,TRUE,NA,"1301636873262108673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bien062011",0,FALSE,FALSE,NA,NA,2020-09-03 15:43:08
"3","SEA. Expertos en vehículos. Todo a buen precio. Efectivo o Visacuotas-Credicuotas. WhatsApp 3056 8813. Centro Empre… https://t.co/Qd7Bte9j2n",FALSE,0,NA,2020-09-03 21:42:50,TRUE,NA,"1301636796988764161",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bien062011",0,FALSE,FALSE,NA,NA,2020-09-03 15:42:50
"4","#TráficoGT Líneas 1 y 2 del Transmetro se reactivarán este 4 de septiembre

Esta reactivación beneficiará a los usu… https://t.co/2G5kY24Xh7",FALSE,10,NA,2020-09-03 21:35:14,TRUE,NA,"1301634884449042432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","soy_502",0,FALSE,FALSE,NA,NA,2020-09-03 15:35:14
"5","El más pilas.  
RT @InternetMuseo: https://t.co/EqAyD8JzKq",FALSE,7,NA,2020-09-03 21:30:33,FALSE,NA,"1301633705790918657",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",3,FALSE,FALSE,NA,NA,2020-09-03 15:30:33
"6","RT @alba_keneth: #AlertaAlbaKeneth ⚠ | BERLIN ESMERALDA CRUZ ALONSO, de 17 años de edad.  Desapareció el 02 de Septiembre de 2020, en Nueva…",FALSE,0,NA,2020-09-03 21:21:07,FALSE,NA,"1301631331860963329",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",16,TRUE,FALSE,NA,NA,2020-09-03 15:21:07
"7","RT @PoligrafoG: Las improvisadas ciclovías, que irrespetan motoristas y automóviles

https://t.co/37tnz0vfzZ

Las ""ciclovías"" de Mixco y Gu…",FALSE,0,NA,2020-09-03 20:43:01,FALSE,NA,"1301621746341228546",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WMynor",4,TRUE,FALSE,NA,NA,2020-09-03 14:43:01
"8","#TraficoGT 
Tome sus precauciones agentes de la #PNC retiraron un árbol caído que obstaculiza el paso en el kilómet… https://t.co/RAa6zDbWSR",FALSE,0,NA,2020-09-03 19:51:23,TRUE,NA,"1301608749463941127",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Noticiaspanoram",0,FALSE,FALSE,NA,NA,2020-09-03 13:51:23
"9","RT @PoligrafoG: Las improvisadas ciclovías, que irrespetan motoristas y automóviles

https://t.co/37tnz0vfzZ

Las ""ciclovías"" de Mixco y Gu…",FALSE,0,NA,2020-09-03 19:22:26,FALSE,NA,"1301601463957938177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","97Jmat",4,TRUE,FALSE,NA,NA,2020-09-03 13:22:26
"10","En fin que hipocresía 
#Traficogt 
@amilcarmontejo 
#guatemala https://t.co/DjZPnOfjkM",FALSE,0,NA,2020-09-03 19:14:31,FALSE,NA,"1301599473936871424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sergiio_Che",0,FALSE,FALSE,NA,NA,2020-09-03 13:14:31
"11","Las improvisadas ciclovías, que irrespetan motoristas y automóviles

https://t.co/37tnz0vfzZ

Las ""ciclovías"" de Mi… https://t.co/pqQnqufenN",FALSE,8,NA,2020-09-03 19:11:54,TRUE,NA,"1301598815414358018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PoligrafoG",4,FALSE,FALSE,NA,NA,2020-09-03 13:11:54
"12","RT @EmixtraPablo: Vehículo empotrado en el km 15 calzada Roosevelt con sentido hacia la ciudad, solo reportan daños materiales. PMT asiste…",FALSE,0,NA,2020-09-03 18:31:33,FALSE,NA,"1301588660396216323",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",3,TRUE,FALSE,NA,NA,2020-09-03 12:31:33
"13","RT @republicagt: #Comunidad 👥 | La Parroquia San Martín de Porres, en la zona 15, inició este jueves la adoración y misas presenciales desd…",FALSE,0,NA,2020-09-03 18:31:06,FALSE,NA,"1301588546541760518",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",4,TRUE,FALSE,NA,NA,2020-09-03 12:31:06
"14","RT @Q0NTR0L: Queremos ver la llamada de atención y de ser posible multa. @amilcarmontejo @AlcaldeQuinonez @muniguate @AlcaldiaMuniGua . *mo…",FALSE,0,NA,2020-09-03 18:18:59,FALSE,NA,"1301585496888487938",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","markosantos",1,TRUE,FALSE,NA,NA,2020-09-03 12:18:59
"15","Queremos ver la llamada de atención y de ser posible multa. @amilcarmontejo @AlcaldeQuinonez @muniguate… https://t.co/YXavH5605P",FALSE,3,NA,2020-09-03 18:14:47,TRUE,NA,"1301584438850211840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Q0NTR0L",1,FALSE,FALSE,NA,NA,2020-09-03 12:14:47
"16","RT @transdocnoticia: #TraficoGT  🚨 👉  https://t.co/0uvBJuNu2M

1. Cuesta de Villa Lobos libre al norte, acumulación vehícular rumbo a la ci…",FALSE,0,NA,2020-09-03 17:59:55,FALSE,NA,"1301580698114031622",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yesenia26067059",1,TRUE,FALSE,NA,NA,2020-09-03 11:59:55
"17","#TraficoGT  🚨 👉  https://t.co/0uvBJuNu2M

1. Cuesta de Villa Lobos libre al norte, acumulación vehícular rumbo a la… https://t.co/lJTefWVBFy",FALSE,1,NA,2020-09-03 17:49:15,TRUE,NA,"1301578015151919105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","transdocnoticia",1,FALSE,FALSE,NA,NA,2020-09-03 11:49:15
"18","#TraficoGT  🚨 👉  https://t.co/0uvBJuNu2M

1. Presencia de lluvia sobre km 31 y 37  de ruta al Atlántico CA-9 Norte.… https://t.co/BCaFSHDe9N",FALSE,1,NA,2020-09-03 17:47:12,TRUE,NA,"1301577498602409984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","transdocnoticia",0,FALSE,FALSE,NA,NA,2020-09-03 11:47:12
"19","#TránsitoGT / 👨‍👩‍👧‍👦🚧 Estamos construyendo más espacios para el esparcimiento familiar en la nueva normalidad. El… https://t.co/WLJxTegMJI",FALSE,0,NA,2020-09-03 17:26:48,TRUE,NA,"1301572363516022784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muniguatezona11",0,FALSE,FALSE,NA,NA,2020-09-03 11:26:48
"20","RT @transdocnoticia: #TraficoGT  🚨 👉 https://t.co/B4HWsZwxjI

1. Provial del Ministerio de Comunicaciones retiran roca que obstruye un carr…",FALSE,0,NA,2020-09-03 17:04:21,FALSE,NA,"1301566713662668806",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yesenia26067059",1,TRUE,FALSE,NA,NA,2020-09-03 11:04:21
"21","RT @transdocnoticia: #TraficoGT  🚨 👉https://t.co/B4HWsZwxjI

1. Colisión de motocicletas en el km 18 ruta al Pacífico solo daños materiales…",FALSE,0,NA,2020-09-03 17:04:17,FALSE,NA,"1301566696382226432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yesenia26067059",1,TRUE,FALSE,NA,NA,2020-09-03 11:04:17
"22","#TránsitoGT / 🚫⚠️Avanzamos en el plan de ordenamiento vial en #Zona11 y continuamos notificando los vehículos aband… https://t.co/yUSaFnAvty",FALSE,1,NA,2020-09-03 17:02:08,TRUE,NA,"1301566156474642434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muniguatezona11",0,FALSE,FALSE,NA,NA,2020-09-03 11:02:08
"23","RT @EmixtraPablo: Colisión en Km 15.5 calzada Roosevelt, obstaculiza carril izquierdo hacia Occidente, agentes quienes cubren la novedad in…",FALSE,0,NA,2020-09-03 16:48:11,FALSE,NA,"1301562645280108546",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",2,TRUE,FALSE,NA,NA,2020-09-03 10:48:11
"24","RT @amilcarmontejo: Grúas han sido coordinadas para habilitar paso por vehículos averiados.

#PMTGuatemalaEnTodo #TransitoGT #TraficoGT htt…",FALSE,0,NA,2020-09-03 15:37:33,FALSE,NA,"1301544871958896640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaulMon43921132",1,TRUE,FALSE,NA,NA,2020-09-03 09:37:33
"25","Grúas han sido coordinadas para habilitar paso por vehículos averiados.

#PMTGuatemalaEnTodo #TransitoGT #TraficoGT https://t.co/DepyNgobxO",FALSE,12,NA,2020-09-03 15:35:25,FALSE,NA,"1301544335087984640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amilcarmontejo",1,FALSE,FALSE,NA,NA,2020-09-03 09:35:25
"26","#TraficoGT

La Policía Municipal de Transito de Fraijanes @fraijanespmt  en conjunto con PROVIAL, llevan a cabo un… https://t.co/L2dlBEGiZR",FALSE,0,NA,2020-09-03 15:31:47,TRUE,NA,"1301543421857890304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MuniFraijanesGt",0,FALSE,FALSE,NA,NA,2020-09-03 09:31:47
"27","RT @muniguate: Para que llegue a tiempo a su trabajo y temprano a casa

😷👉🏽 ver 📹 en: https://t.co/1rH5rPnkcv

@AlcaldeQuinonez @MuniVillaN…",FALSE,0,NA,2020-09-03 15:10:52,FALSE,NA,"1301538157117288449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maggyjosefina",2,TRUE,FALSE,NA,NA,2020-09-03 09:10:52
"28","RT @muniguate: Para que llegue a tiempo a su trabajo y temprano a casa

😷👉🏽 ver 📹 en: https://t.co/1rH5rPnkcv

@AlcaldeQuinonez @MuniVillaN…",FALSE,0,NA,2020-09-03 14:54:23,FALSE,NA,"1301534006018793472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MuniVillaNueva",2,TRUE,FALSE,NA,NA,2020-09-03 08:54:23
"29","Para que llegue a tiempo a su trabajo y temprano a casa

😷👉🏽 ver 📹 en: https://t.co/1rH5rPnkcv

@AlcaldeQuinonez… https://t.co/LoDQilZrAn",FALSE,8,NA,2020-09-03 14:51:43,TRUE,NA,"1301533338952491012",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","muniguate",2,FALSE,FALSE,NA,NA,2020-09-03 08:51:43
"30","@traficogt @Ivan_Velasquez_ Peor que antes que sacaran a la CICIG",FALSE,0,"traficogt",2020-09-03 14:16:15,FALSE,"1301523917568389122","1301524411535822849","93938886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isragutal",0,FALSE,FALSE,NA,NA,2020-09-03 08:16:15
"31","En franco retroceso. La corrupción  sigue siendo la institucion más  sólida de Guatemala.
RT @Ivan_Velasquez_: Un a… https://t.co/V7xUyjMEz5",FALSE,13,NA,2020-09-03 14:14:17,TRUE,NA,"1301523917568389122",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",5,FALSE,FALSE,NA,NA,2020-09-03 08:14:17
"32","#TraficoGT  🚨 👉https://t.co/B4HWsZwxjI

1. Colisión de motocicletas en el km 18 ruta al Pacífico solo daños materia… https://t.co/9vxs15WQOf",FALSE,1,NA,2020-09-03 14:03:50,TRUE,NA,"1301521286921936901",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","transdocnoticia",1,FALSE,FALSE,NA,NA,2020-09-03 08:03:50
"33","#TraficoGT  🚨 👉 https://t.co/B4HWsZwxjI

1. Provial del Ministerio de Comunicaciones retiran roca que obstruye un c… https://t.co/VYsaCr7GBs",FALSE,2,NA,2020-09-03 14:00:05,TRUE,NA,"1301520341001555976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","transdocnoticia",1,FALSE,FALSE,NA,NA,2020-09-03 08:00:05
"34","🔴Accidente de Transito 

#PMTGuatemalaEnTodo le reporta varias novedadesvisles que afectan algunos tramos en Ciudad… https://t.co/nkelO5LS3N",FALSE,0,NA,2020-09-03 13:51:35,TRUE,NA,"1301518205287104517",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R580am",0,FALSE,FALSE,NA,NA,2020-09-03 07:51:35
"35","#TraficoGT 
Tome sus precauciones, @PMT_VILLANUEVA reporta colisión de motocicletas en el km 18 ruta al Pacífico, s… https://t.co/fiiAL5wYzx",FALSE,0,NA,2020-09-03 13:41:48,TRUE,NA,"1301515743679442946",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Noticiaspanoram",0,FALSE,FALSE,NA,NA,2020-09-03 07:41:48
"36","#TráficoGT | Así luce la calzada Roosevelt. https://t.co/7LKoBcchKz",FALSE,1,NA,2020-09-03 13:29:03,FALSE,NA,"1301512531417149449",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vivaln_gtv",0,FALSE,FALSE,NA,NA,2020-09-03 07:29:03
"37","RT @EmixtraPablo: Se mantiene la fluidez vehicular sobre calzada Roosevelt hacia la ciudad capital, agentes PMT mantienen supervisión en el…",FALSE,0,NA,2020-09-03 13:09:48,FALSE,NA,"1301507690292805635",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",1,TRUE,FALSE,NA,NA,2020-09-03 07:09:48
"38","RT @thelma65041589: @MuniMixco_ @amilcarmontejo @PMTQ_MuniXela @traficogt @PMTQ_MuniXela   Con ciclovías 🚲🚲🚲  es necesario incluir plan de…",FALSE,0,NA,2020-09-03 12:19:47,FALSE,NA,"1301495103555600390",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Azucena6174",1,TRUE,FALSE,NA,NA,2020-09-03 06:19:47
"39","@MuniMixco_ @amilcarmontejo @PMTQ_MuniXela @traficogt @PMTQ_MuniXela   Con ciclovías 🚲🚲🚲  es necesario incluir plan… https://t.co/zVyHwrfAPa",FALSE,2,"MuniMixco_",2020-09-03 11:36:13,TRUE,NA,"1301484137178595329","4760896064","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thelma65041589",1,FALSE,FALSE,NA,NA,2020-09-03 05:36:13
"40","RT @MILTONRIANOP: ESPECTACULAR ARCOIRIS!!! El hace parte de la protección en el medio ambiente cuidemolo, CARBONDIVEST #JungkookDay #Renunc…",FALSE,0,NA,2020-09-03 06:39:13,FALSE,NA,"1301409396489158657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","szilviade_",8,TRUE,FALSE,NA,NA,2020-09-03 00:39:13
"41","RT @PampichiNews: #TraficoGT
Tráiler Encunetado en bajada de #VillaLobos en dirección hacia #Amatitlán https://t.co/KrSMLLjHwG",FALSE,0,NA,2020-09-03 05:59:24,FALSE,NA,"1301399373578993664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChrizEscobar",17,TRUE,FALSE,NA,NA,2020-09-02 23:59:24
"42","RT @MILTONRIANOP: ESPECTACULAR ARCOIRIS!!! El hace parte de la protección en el medio ambiente cuidemolo, CARBONDIVEST #JungkookDay #Renunc…",FALSE,0,NA,2020-09-03 05:51:00,FALSE,NA,"1301397262422233088",NA,"<a href=""https://nbc.com"" rel=""nofollow"">sarijulie3</a>","sarijulie3",8,TRUE,FALSE,NA,NA,2020-09-02 23:51:00
"43","RT @MILTONRIANOP: ESPECTACULAR ARCOIRIS!!! El hace parte de la protección en el medio ambiente cuidemolo, CARBONDIVEST #JungkookDay #Renunc…",FALSE,0,NA,2020-09-03 05:50:33,FALSE,NA,"1301397149473820672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FlipTheScript8",8,TRUE,FALSE,NA,NA,2020-09-02 23:50:33
"44","Mt.6:34: Así que, no os afanéis por el día de mañana, porque cada día traerá su afán Hasta mañana con mas informaci… https://t.co/5GzT4xSE2s",FALSE,1,NA,2020-09-03 05:45:09,TRUE,NA,"1301395790934482944",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Notirumbosgt",0,FALSE,FALSE,NA,NA,2020-09-02 23:45:09
"45","RT @MILTONRIANOP: ESPECTACULAR ARCOIRIS!!! El hace parte de la protección en el medio ambiente cuidemolo, CARBONDIVEST #JungkookDay #Renunc…",FALSE,0,NA,2020-09-03 05:44:13,FALSE,NA,"1301395552584769536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlteaFerrari",8,TRUE,FALSE,NA,NA,2020-09-02 23:44:13
"46","RT @amilcarmontejo: Caminar o andar en bici 20 minutos diariamente estimulan hormonas de la felicidad*, ayudando a una mejor calidad de vid…",FALSE,0,NA,2020-09-03 05:34:10,FALSE,NA,"1301393026863050752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LissethMonzn1",56,TRUE,FALSE,NA,NA,2020-09-02 23:34:10
"47","De estos carriles nos urgen en la ciudad de Guatemala y hacerlos respetar por parte de la autoridad municipal… https://t.co/bN0kIl2NOR",FALSE,1,NA,2020-09-03 04:57:47,TRUE,NA,"1301383869929852931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gustavo_aguerra",0,FALSE,FALSE,NA,NA,2020-09-02 22:57:47
"48","RT @alba_keneth: #AlertaAlbaKeneth ⚠ | DAVID EDUARDO AYALA CUELLAR, de 03 años de edad.  Desapareció el 01 de Septiembre de 2020, en Coloni…",FALSE,0,NA,2020-09-03 04:29:48,FALSE,NA,"1301376828024684545",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",65,TRUE,FALSE,NA,NA,2020-09-02 22:29:48
"49","RT @alba_keneth: #AlertaAlbaKeneth ⚠ | ANGELA CATALINA SOC AVILA, de 13 años de edad.  Desapareció el 02 de Septiembre de 2020, en Aldea El…",FALSE,0,NA,2020-09-03 04:29:34,FALSE,NA,"1301376767890993152",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",49,TRUE,FALSE,NA,NA,2020-09-02 22:29:34
